Device ID,Device Name,Fleet Name,Speed,Altitude,Creation Time,Location,Precision,Direct,Satellites,IO Status,Emergency,ACC State
2590000898,B 9979 SYM,"Sankyu,PT",47.37 km/h,25.0,2026-09-15 09:22:56,"109.129364,-6.854663",0.0,285,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",43.16 km/h,39.0,2026-09-15 09:22:26,"109.13282,-6.855617",0.0,268,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.99 km/h,31.0,2026-09-15 09:22:13,"109.134132,-6.855047",0.0,243,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.94 km/h,27.0,2026-09-15 09:22:00,"109.13549,-6.855012",0.0,271,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.4 km/h,24.0,2026-09-15 09:21:30,"109.138321,-6.85504",0.0,272,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",19.14 km/h,35.0,2026-09-15 09:21:00,"109.140289,-6.855137",0.0,272,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",37.86 km/h,28.0,2026-09-15 09:20:30,"109.142616,-6.855185",0.0,278,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",35.7 km/h,22.0,2026-09-15 09:20:05,"109.144699,-6.856385",0.0,302,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",30.95 km/h,29.0,2026-09-15 09:19:35,"109.147156,-6.857728",0.0,299,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,25.0,2026-09-15 09:19:05,"109.148407,-6.858473",0.0,300,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",9.49 km/h,21.0,2026-09-15 09:18:35,"109.148521,-6.85855",0.0,299,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.86 km/h,26.0,2026-09-15 09:18:05,"109.150703,-6.85963",0.0,293,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",38.35 km/h,30.0,2026-09-15 09:17:44,"109.152771,-6.859768",0.0,269,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",47.84 km/h,31.0,2026-09-15 09:17:14,"109.155975,-6.860135",0.0,281,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.74 km/h,28.0,2026-09-15 09:16:44,"109.159424,-6.860893",0.0,284,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.48 km/h,27.0,2026-09-15 09:16:14,"109.163162,-6.861915",0.0,281,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.83 km/h,25.0,2026-09-15 09:15:44,"109.16687,-6.862913",0.0,283,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.37 km/h,23.0,2026-09-15 09:15:14,"109.170845,-6.8637",0.0,276,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",46.34 km/h,26.0,2026-09-15 09:14:44,"109.1744,-6.86406",0.0,275,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.89 km/h,22.0,2026-09-15 09:14:14,"109.177895,-6.86426",0.0,273,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",54.9 km/h,23.0,2026-09-15 09:13:44,"109.181984,-6.86458",0.0,273,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",47.5 km/h,31.0,2026-09-15 09:13:14,"109.185852,-6.865072",0.0,278,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",15.29 km/h,31.0,2026-09-15 09:12:44,"109.188263,-6.865479",0.0,281,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,31.0,2026-09-15 09:12:14,"109.188408,-6.865505",0.0,282,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",45.84 km/h,28.0,2026-09-15 09:11:44,"109.189011,-6.865608",0.0,279,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.35 km/h,28.0,2026-09-15 09:11:14,"109.192497,-6.866105",0.0,278,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.39 km/h,23.0,2026-09-15 09:10:44,"109.195862,-6.866582",0.0,277,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.95 km/h,26.0,2026-09-15 09:10:14,"109.199913,-6.867086",0.0,276,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.46 km/h,25.0,2026-09-15 09:09:44,"109.203812,-6.86753",0.0,276,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.87 km/h,22.0,2026-09-15 09:09:14,"109.207794,-6.867942",0.0,275,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.17 km/h,26.0,2026-09-15 09:08:44,"109.211891,-6.868127",0.0,272,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.46 km/h,23.0,2026-09-15 09:08:14,"109.215881,-6.868222",0.0,274,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.67 km/h,25.0,2026-09-15 09:07:44,"109.219276,-6.868537",0.0,276,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.76 km/h,26.0,2026-09-15 09:07:14,"109.222778,-6.869027",0.0,278,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",42.34 km/h,28.0,2026-09-15 09:06:44,"109.226456,-6.869552",0.0,277,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",37.79 km/h,24.0,2026-09-15 09:06:14,"109.22892,-6.869723",0.0,273,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",32.15 km/h,24.0,2026-09-15 09:05:44,"109.231636,-6.869953",0.0,280,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.81 km/h,27.0,2026-09-15 09:05:14,"109.234467,-6.870517",0.0,279,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",55.4 km/h,27.0,2026-09-15 09:04:44,"109.23848,-6.871305",0.0,283,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.74 km/h,24.0,2026-09-15 09:04:14,"109.242455,-6.872024",0.0,280,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.89 km/h,24.0,2026-09-15 09:03:44,"109.246223,-6.872515",0.0,277,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",46.04 km/h,27.0,2026-09-15 09:03:14,"109.249916,-6.872977",0.0,277,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.85 km/h,25.0,2026-09-15 09:02:44,"109.253571,-6.87329",0.0,273,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.02 km/h,30.0,2026-09-15 09:02:14,"109.25721,-6.873488",0.0,273,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.43 km/h,26.0,2026-09-15 09:01:44,"109.260979,-6.873768",0.0,272,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.41 km/h,27.0,2026-09-15 09:01:14,"109.26487,-6.873957",0.0,273,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",33.15 km/h,25.0,2026-09-15 09:00:44,"109.26812,-6.874187",0.0,270,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.26 km/h,25.0,2026-09-15 09:00:14,"109.271835,-6.874311",0.0,273,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.75 km/h,26.0,2026-09-15 08:59:44,"109.27552,-6.874535",0.0,270,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",28.89 km/h,28.0,2026-09-15 08:59:14,"109.278267,-6.874668",0.0,273,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,24.0,2026-09-15 08:58:44,"109.279121,-6.874717",0.0,274,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.55 km/h,25.0,2026-09-15 08:58:14,"109.28154,-6.874806",0.0,271,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.18 km/h,27.0,2026-09-15 08:57:44,"109.285355,-6.874857",0.0,270,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.39 km/h,26.0,2026-09-15 08:57:14,"109.289398,-6.874907",0.0,269,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.43 km/h,24.0,2026-09-15 08:56:44,"109.29319,-6.874969",0.0,269,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.93 km/h,25.0,2026-09-15 08:56:14,"109.296806,-6.874878",0.0,268,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",52.81 km/h,25.0,2026-09-15 08:55:44,"109.300873,-6.874745",0.0,267,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.09 km/h,24.0,2026-09-15 08:55:14,"109.304779,-6.874609",0.0,267,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.15 km/h,29.0,2026-09-15 08:54:44,"109.308632,-6.874425",0.0,263,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.45 km/h,31.0,2026-09-15 08:54:14,"109.311989,-6.873362",0.0,253,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.22 km/h,30.0,2026-09-15 08:53:44,"109.315704,-6.872507",0.0,258,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.74 km/h,28.0,2026-09-15 08:53:14,"109.319305,-6.871732",0.0,257,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.65 km/h,27.0,2026-09-15 08:52:44,"109.322845,-6.870975",0.0,257,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.78 km/h,27.0,2026-09-15 08:52:14,"109.326698,-6.870417",0.0,265,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.37 km/h,23.0,2026-09-15 08:51:44,"109.330368,-6.870782",0.0,278,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.89 km/h,26.0,2026-09-15 08:51:14,"109.33416,-6.871272",0.0,276,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",29.15 km/h,27.0,2026-09-15 08:50:44,"109.337456,-6.871656",0.0,275,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",25.3 km/h,28.0,2026-09-15 08:50:14,"109.339737,-6.871907",0.0,278,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",34.53 km/h,25.0,2026-09-15 08:49:44,"109.341904,-6.872153",0.0,275,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",30.71 km/h,30.0,2026-09-15 08:49:14,"109.344055,-6.872467",0.0,276,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",43.93 km/h,32.0,2026-09-15 08:48:44,"109.34655,-6.872682",0.0,271,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.08 km/h,30.0,2026-09-15 08:48:14,"109.350021,-6.872539",0.0,264,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",44.06 km/h,26.0,2026-09-15 08:47:44,"109.353554,-6.872849",0.0,279,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",31.89 km/h,33.0,2026-09-15 08:47:14,"109.356339,-6.873003",0.0,262,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",4.82 km/h,32.0,2026-09-15 08:46:44,"109.357635,-6.872833",0.0,264,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",30.11 km/h,34.0,2026-09-15 08:46:14,"109.358406,-6.872732",0.0,262,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",18.74 km/h,34.0,2026-09-15 08:45:44,"109.360085,-6.8725",0.0,263,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",24.64 km/h,23.0,2026-09-15 08:45:14,"109.361404,-6.872303",0.0,258,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",27.62 km/h,28.0,2026-09-15 08:44:44,"109.363274,-6.871908",0.0,256,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",27.21 km/h,28.0,2026-09-15 08:44:14,"109.365181,-6.871497",0.0,258,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",20.86 km/h,31.0,2026-09-15 08:43:44,"109.367218,-6.871253",0.0,263,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",22.27 km/h,26.0,2026-09-15 08:43:17,"109.368835,-6.871286",0.0,284,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",21.1 km/h,29.0,2026-09-15 08:42:53,"109.370102,-6.872062",0.0,304,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",30.06 km/h,26.0,2026-09-15 08:42:23,"109.371521,-6.872647",0.0,297,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",42.16 km/h,28.0,2026-09-15 08:42:14,"109.372162,-6.873203",0.0,318,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",32.7 km/h,30.0,2026-09-15 08:41:44,"109.374344,-6.875245",0.0,317,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",4.14 km/h,27.0,2026-09-15 08:41:14,"109.374863,-6.875868",0.0,321,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.99 km/h,26.0,2026-09-15 08:40:44,"109.376595,-6.877752",0.0,309,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",32.11 km/h,25.0,2026-09-15 08:40:14,"109.378853,-6.87971",0.0,304,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",34.98 km/h,24.0,2026-09-15 08:40:08,"109.379326,-6.879862",0.0,279,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,22.0,2026-09-15 08:39:38,"109.380905,-6.880125",0.0,274,19,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,22.0,2026-09-15 08:39:08,"109.380905,-6.880125",0.0,274,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,22.0,2026-09-15 08:38:38,"109.380905,-6.880125",0.0,274,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.34 km/h,22.0,2026-09-15 08:38:08,"109.381866,-6.880287",0.0,278,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.7 km/h,24.0,2026-09-15 08:37:38,"109.385483,-6.8808",0.0,277,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.48 km/h,24.0,2026-09-15 08:37:08,"109.389084,-6.881317",0.0,278,15,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",44.88 km/h,26.0,2026-09-15 08:36:51,"109.391235,-6.881395",0.0,257,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.07 km/h,20.0,2026-09-15 08:36:21,"109.394279,-6.880472",0.0,252,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.89 km/h,22.0,2026-09-15 08:35:51,"109.397804,-6.880418",0.0,271,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.61 km/h,25.0,2026-09-15 08:35:21,"109.401581,-6.880543",0.0,273,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",50.91 km/h,23.0,2026-09-15 08:34:51,"109.405418,-6.880885",0.0,275,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",51.65 km/h,26.0,2026-09-15 08:34:21,"109.40918,-6.881418",0.0,286,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",38.36 km/h,25.0,2026-09-15 08:33:51,"109.412857,-6.882425",0.0,284,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",38.2 km/h,26.0,2026-09-15 08:33:21,"109.415642,-6.882715",0.0,274,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",42.8 km/h,27.0,2026-09-15 08:32:51,"109.418465,-6.882958",0.0,275,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",38.53 km/h,20.0,2026-09-15 08:32:21,"109.421898,-6.883317",0.0,276,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",37.48 km/h,25.0,2026-09-15 08:31:51,"109.425011,-6.8839",0.0,280,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",11.74 km/h,39.0,2026-09-15 08:31:21,"109.426849,-6.884275",0.0,287,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:31:09,"109.426971,-6.884336",0.0,0,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:30:39,"109.426971,-6.884336",0.0,0,18,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:30:09,"109.426971,-6.884336",0.0,0,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:29:39,"109.426971,-6.884336",0.0,0,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:29:09,"109.426971,-6.884336",0.0,0,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:28:39,"109.426971,-6.884336",0.0,0,17,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:28:09,"109.426971,-6.884336",0.0,0,16,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:27:39,"109.426971,-6.884336",0.0,0,16,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:27:09,"109.426971,-6.884336",0.0,0,16,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:26:39,"109.426971,-6.884336",0.0,0,16,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:26:09,"109.426971,-6.884336",0.0,0,15,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:25:39,"109.426971,-6.884336",0.0,0,15,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:25:09,"109.426971,-6.884336",0.0,0,15,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:24:39,"109.426971,-6.884336",0.0,0,14,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:24:09,"109.426971,-6.884336",0.0,0,13,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:23:39,"109.426971,-6.884336",0.0,0,13,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:23:09,"109.426971,-6.884336",0.0,0,12,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,42.0,2026-09-15 08:22:39,"109.426971,-6.884336",1.0,0,8,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,24.0,2026-09-15 07:10:59,"109.42701,-6.88438",0.0,278,11,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,24.0,2026-09-15 07:10:29,"109.42701,-6.88438",0.0,278,11,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",7.12 km/h,25.0,2026-09-15 07:09:59,"109.427109,-6.884393",0.0,277,11,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,19.0,2026-09-15 07:09:31,"109.427277,-6.884372",0.0,257,11,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,19.0,2026-09-15 07:09:01,"109.427277,-6.884372",1.0,257,9,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,19.0,2026-09-15 07:08:31,"109.427277,-6.884372",0.0,257,10,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,19.0,2026-09-15 07:08:01,"109.427277,-6.884372",1.0,257,9,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,0.0,2026-09-15 07:07:31,"0.0,0.0",1.0,281,8,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 06:59:31,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 06:59:01,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:19:33,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:19:03,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:18:33,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:18:03,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:17:33,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:17:03,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:16:33,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 05:16:03,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 01:15:09,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 01:14:39,"109.427208,-6.884407",0.0,281,22,,No,off
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 01:14:09,"109.427208,-6.884407",0.0,281,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,29.0,2026-09-15 01:13:39,"109.427231,-6.884412",0.0,281,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",31.41 km/h,36.0,2026-09-15 01:13:09,"109.428734,-6.884682",0.0,282,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",33.17 km/h,33.0,2026-09-15 01:12:39,"109.431137,-6.885195",0.0,282,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",36.53 km/h,26.0,2026-09-15 01:12:09,"109.43364,-6.88576",0.0,290,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",35.48 km/h,28.0,2026-09-15 01:12:02,"109.434174,-6.886103",0.0,312,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.82 km/h,26.0,2026-09-15 01:11:48,"109.434746,-6.887287",0.0,357,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.82 km/h,26.0,2026-09-15 01:11:48,"109.434746,-6.887287",0.0,357,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",35.13 km/h,27.0,2026-09-15 01:11:38,"109.434685,-6.888287",0.0,4,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",34.13 km/h,30.0,2026-09-15 01:11:08,"109.434433,-6.89128",0.0,1,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",27.25 km/h,32.0,2026-09-15 01:10:59,"109.434502,-6.89194",0.0,342,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",16.0 km/h,29.0,2026-09-15 01:10:42,"109.435036,-6.892805",0.0,287,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",16.0 km/h,29.0,2026-09-15 01:10:42,"109.435036,-6.892805",0.0,287,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",20.22 km/h,27.0,2026-09-15 01:10:31,"109.435577,-6.89276",0.0,261,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",0.0 km/h,26.0,2026-09-15 01:10:01,"109.436409,-6.892672",0.0,263,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",43.82 km/h,27.0,2026-09-15 01:09:31,"109.436867,-6.892638",0.0,261,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",58.71 km/h,32.0,2026-09-15 01:09:01,"109.441193,-6.89222",0.0,264,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.29 km/h,32.0,2026-09-15 01:08:31,"109.445549,-6.892355",0.0,273,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",47.15 km/h,32.0,2026-09-15 01:08:01,"109.449348,-6.892783",0.0,279,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.84 km/h,33.0,2026-09-15 01:07:31,"109.452652,-6.89395",0.0,296,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",34.61 km/h,29.0,2026-09-15 01:07:01,"109.455727,-6.89494",0.0,282,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.26 km/h,30.0,2026-09-15 01:06:31,"109.458885,-6.895558",0.0,281,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.93 km/h,28.0,2026-09-15 01:06:01,"109.462242,-6.896207",0.0,279,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.4 km/h,26.0,2026-09-15 01:05:31,"109.465256,-6.896624",0.0,274,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.39 km/h,28.0,2026-09-15 01:05:01,"109.468544,-6.896853",0.0,275,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",58.34 km/h,34.0,2026-09-15 01:04:31,"109.472374,-6.89775",0.0,291,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",61.08 km/h,30.0,2026-09-15 01:04:01,"109.476501,-6.899342",0.0,290,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.24 km/h,25.0,2026-09-15 01:03:31,"109.480438,-6.900467",0.0,280,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",56.51 km/h,22.0,2026-09-15 01:03:01,"109.484467,-6.900815",0.0,274,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.11 km/h,15.0,2026-09-15 01:02:01,"109.493004,-6.900978",0.0,267,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.11 km/h,15.0,2026-09-15 01:02:01,"109.493004,-6.900978",0.0,267,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.52 km/h,21.0,2026-09-15 01:01:31,"109.496872,-6.900806",0.0,267,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",48.56 km/h,24.0,2026-09-15 01:01:01,"109.501282,-6.90068",0.0,268,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",37.27 km/h,25.0,2026-09-15 01:00:31,"109.504311,-6.900665",0.0,268,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",22.14 km/h,18.0,2026-09-15 01:00:01,"109.506416,-6.900643",0.0,266,20,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",40.29 km/h,10.0,2026-09-15 00:59:31,"109.509209,-6.900743",0.0,263,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",53.87 km/h,9.0,2026-09-15 00:59:01,"109.512527,-6.900552",0.0,271,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",46.12 km/h,12.0,2026-09-15 00:58:31,"109.51638,-6.900487",0.0,268,21,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.19 km/h,12.0,2026-09-15 00:58:01,"109.519753,-6.900355",0.0,267,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",46.62 km/h,22.0,2026-09-15 00:57:31,"109.523514,-6.900122",0.0,255,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",49.02 km/h,22.0,2026-09-15 00:57:01,"109.526436,-6.899018",0.0,246,22,,No,on
2590000898,B 9979 SYM,"Sankyu,PT",41.92 km/h,20.0,2026-09-15 00:56:40,"109.528732,-6.898455",0.0,266,21,,No,on
